Date,L#SD_sim,GSTD_sim,SWAD_sim,GWAD_sim,RWAD_sim,CWAD_sim,PWAD_sim,CHTD_sim,CWID_sim,RDPD_sim,L#SD_obs,GSTD_obs,SWAD_obs,GWAD_obs,RWAD_obs,CWAD_obs,PWAD_obs,CHTD_obs,CWID_obs,RDPD_obs,situation,simulation_no,experiment,trno,site,year,cultivar,nitrogen_kg_ha,density_plants_m2
2021-09-10,23.6,NA,1547,178,882,2612,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-11,23.6,NA,1539,181,896,2607,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-12,23.6,NA,1539,184,901,2611,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-13,23.6,NA,1528,187,902,2604,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-14,23.6,NA,1525,190,899,2602,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-15,23.6,NA,1498,193,894,2540,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-16,23.6,NA,1491,195,892,2510,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-17,23.6,NA,1487,198,890,2478,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-18,23.6,NA,1474,200,890,2438,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-19,23.6,NA,1462,202,891,2399,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-20,23.6,NA,1453,205,892,2366,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-21,23.6,NA,1445,206,894,2333,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-22,23.6,NA,1431,208,893,2296,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-23,23.6,NA,1430,210,890,2275,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-24,23.6,NA,1423,211,891,2246,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-09-25,23.6,NA,1408,212,888,2210,NA,1.63,0.2,NA,NA,NA,NA,217.3,NA,NA,NA,NA,NA,NA,UFJA2101_1,8,UFJA2101,1,WFREC,2021,IH Williams,0,66.8
2021-05-26,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-05-27,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-05-28,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-05-29,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-05-30,0,NA,2,0,3,5,NA,0.02,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-05-31,0.3,NA,2,0,3,6,NA,0.02,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-01,0.6,NA,2,0,4,7,NA,0.02,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-02,0.9,NA,2,0,4,9,NA,0.03,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-03,1.2,NA,2,0,4,11,NA,0.04,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-04,1.5,NA,2,0,4,13,NA,0.05,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-05,1.7,NA,3,0,4,15,NA,0.05,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-06,2,NA,3,0,5,18,NA,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-07,2.3,NA,3,0,6,22,NA,0.07,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-08,2.5,NA,4,0,6,27,NA,0.09,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-09,2.8,NA,5,0,8,34,NA,0.1,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-10,3,NA,7,0,10,39,NA,0.11,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-11,3.3,NA,9,0,14,47,NA,0.12,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-12,3.5,NA,12,0,16,53,NA,0.14,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-13,3.8,NA,15,0,19,63,NA,0.16,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-14,4,NA,20,0,22,75,NA,0.18,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-15,4.3,NA,25,0,27,88,NA,0.2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-16,4.5,NA,32,0,32,105,NA,0.22,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-17,4.8,NA,40,0,39,125,NA,0.24,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-18,5,NA,46,0,43,139,NA,0.26,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-19,5.3,NA,53,0,48,155,NA,0.29,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-20,5.6,NA,64,0,56,180,NA,0.32,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-21,5.8,NA,73,0,62,202,NA,0.35,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-22,6.1,NA,85,0,71,229,NA,0.38,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-23,6.4,NA,100,0,82,263,NA,0.42,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-24,6.6,NA,119,0,96,306,NA,0.45,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-25,6.9,NA,140,0,111,354,NA,0.49,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-26,7.2,NA,164,0,128,407,NA,0.52,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-27,7.4,NA,186,0,142,455,NA,0.56,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-28,7.7,NA,214,0,162,512,NA,0.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-29,8,NA,249,0,187,584,NA,0.64,0.2,NA,NA,NA,285.3,NA,NA,738.2,NA,0.50325,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-06-30,8.2,NA,278,0,207,643,NA,0.68,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-01,8.5,NA,318,0,235,722,NA,0.71,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-02,8.8,NA,358,0,263,803,NA,0.75,0.2,NA,NA,NA,510.8,NA,101.16666666666667,916.6333333333333,NA,0.8380000000000001,0.2665,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-03,9.1,NA,403,0,293,893,NA,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-04,9.3,NA,449,0,326,988,NA,0.84,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-05,9.6,NA,474,0,341,1038,NA,0.88,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-06,9.9,NA,509,0,364,1106,NA,0.92,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-07,10.1,NA,550,0,388,1198,NA,0.97,0.2,NA,7,NA,558.5666666666667,NA,231,1068.2666666666667,NA,0.6094999999999999,0.3425,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-08,10.4,NA,593,0,410,1297,NA,1.01,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-09,10.7,NA,624,0,424,1363,NA,1.05,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-10,10.9,NA,664,0,445,1431,NA,1.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-11,11.2,NA,709,0,469,1513,NA,1.14,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-12,11.5,NA,776,0,504,1640,NA,1.18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-13,11.7,NA,848,0,541,1775,NA,1.23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-14,12,NA,930,0,582,1925,NA,1.27,0.2,NA,NA,NA,1287.7333333333333,NA,NA,2498.6666666666665,NA,0.9339999999999999,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-15,12.2,NA,1007,0,619,2065,NA,1.31,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-16,12.5,NA,1074,0,648,2183,NA,1.36,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-17,12.8,NA,1156,0,685,2329,NA,1.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-18,13,NA,1222,0,711,2443,NA,1.45,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-19,13.3,NA,1279,0,732,2539,NA,1.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-20,13.6,NA,1346,0,757,2656,NA,1.55,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-21,13.9,NA,1434,0,790,2807,NA,1.59,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-22,14.1,NA,1532,0,827,2976,NA,1.63,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-23,14.3,NA,1627,0,861,3138,NA,1.66,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-24,14.6,NA,1722,1,894,3298,NA,1.69,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-25,14.8,NA,1820,2,926,3465,NA,1.72,0.2,NA,NA,NA,2339.25,NA,NA,4182,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-26,15.1,NA,1921,4,958,3635,NA,1.74,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-27,15.3,NA,2023,6,989,3808,NA,1.76,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-28,15.5,NA,2125,9,1021,3969,NA,1.79,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-29,15.8,NA,2250,13,1061,4166,NA,1.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-30,16,NA,2380,17,1104,4359,NA,1.82,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-07-31,16.2,NA,2492,23,1137,4538,NA,1.84,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-01,16.5,NA,2626,29,1178,4737,NA,1.85,0.2,NA,18,NA,NA,NA,NA,NA,NA,1.88925,0.56475,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-02,16.7,NA,2719,37,1203,4879,NA,1.87,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-03,17,NA,2831,46,1233,5043,NA,1.88,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-04,17.3,NA,2936,56,1260,5197,NA,1.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-05,17.5,NA,3076,67,1297,5398,NA,1.91,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-06,17.8,NA,3215,78,1332,5602,NA,1.93,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-07,18,NA,3350,90,1366,5798,NA,1.94,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-08,18.2,NA,3474,103,1397,5979,NA,1.95,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-09,18.5,NA,3599,117,1429,6161,NA,1.96,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-10,18.7,NA,3730,132,1462,6355,NA,1.97,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-11,19,NA,3853,150,1493,6538,NA,1.98,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-12,19.2,NA,3895,169,1500,6620,NA,1.99,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-13,19.5,NA,4034,189,1536,6831,NA,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-14,19.7,NA,4152,210,1568,7013,NA,2.01,0.2,NA,19.75,NA,4934.75,NA,NA,7229.25,NA,2.194125,0.620375,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-15,19.9,NA,4283,232,1602,7213,NA,2.01,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-16,20.2,NA,4325,256,1610,7294,NA,2.03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-17,20.4,NA,4457,279,1646,7500,NA,2.03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-18,20.7,NA,4542,302,1668,7637,NA,2.04,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-19,20.9,NA,4648,327,1696,7805,NA,2.05,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-20,21.1,NA,4687,351,1705,7885,NA,2.06,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-21,21.3,NA,4757,377,1723,8001,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-22,21.6,NA,4854,403,1750,8158,NA,2.08,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-23,21.8,NA,4923,430,1768,8279,NA,2.08,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-24,22,NA,5011,458,1792,8423,NA,2.09,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-25,22.2,NA,5085,488,1812,8548,NA,2.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-26,22.5,NA,5170,519,1835,8695,NA,2.11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-27,22.7,NA,5248,553,1856,8829,NA,2.11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-28,22.9,NA,5256,586,1857,8872,NA,2.12,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-29,23.2,NA,5240,622,1840,8861,NA,2.14,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-30,23.4,NA,5208,647,1822,8809,NA,2.16,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-08-31,23.6,NA,5267,681,1838,8913,NA,2.16,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-01,23.6,NA,5345,714,1860,9044,NA,2.17,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-02,23.6,NA,5428,748,1883,9186,NA,2.18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-03,23.6,NA,5497,782,1902,9308,NA,2.18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-04,23.6,NA,5561,817,1919,9424,NA,2.19,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-05,23.6,NA,5587,851,1926,9492,NA,2.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-06,23.6,NA,5651,883,1943,9607,NA,2.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-07,23.6,NA,5695,913,1955,9691,NA,2.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-08,23.6,NA,5699,944,1954,9716,NA,2.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-09,23.6,NA,5727,975,1962,9775,NA,2.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-10,23.6,NA,5794,1005,1979,9894,NA,2.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-11,23.6,NA,5855,1033,1994,10003,NA,2.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-12,23.6,NA,5882,1059,2000,10061,NA,2.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
2021-09-13,23.6,NA,5875,1084,1996,10073,NA,2.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFJA2101_2,9,UFJA2101,2,WFREC,2021,IH Williams,224,68.6
